Warsaw;700 000 zł;Firmowe;Cena za m²: 15280.51 zł/m²;Poziom: 4;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 45,81 m²;Liczba pokoi: 2 pokoje
Warsaw;699 000 zł;Prywatne;Cena za m²: 11747.9 zł/m²;Poziom: 3;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 59,50 m²;Liczba pokoi: 3 pokoje
Warsaw;555 000 zł;Prywatne;Cena za m²: 9875.44 zł/m²;Poziom: 4;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 56,20 m²;Liczba pokoi: 3 pokoje
Warsaw;398 000 zł;Prywatne;Cena za m²: 15075.76 zł/m²;Poziom: 9;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 26,40 m²;Liczba pokoi: 1 pokój
Warsaw;849 000 zł;Prywatne;Cena za m²: 16679.76 zł/m²;Poziom: 4;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Kamienica;Powierzchnia: 50,90 m²;Liczba pokoi: 2 pokoje
Warsaw;650 000 zł;Firmowe;Cena za m²: 12037.04 zł/m²;Poziom: Parter;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 54 m²;Liczba pokoi: 3 pokoje
Warsaw;1 489 950 zł;Firmowe;Cena za m²: 10567.02 zł/m²;Poziom: 4;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 141 m²;Liczba pokoi: 4 i więcej
Warsaw;599 000 zł;Prywatne;Cena za m²: 13930.23 zł/m²;Poziom: 4;Umeblowane: Nie;Rynek: Pierwotny;Rodzaj zabudowy: Blok;Powierzchnia: 43 m²;Liczba pokoi: 2 pokoje
Warsaw;797 000 zł;Prywatne;Cena za m²: 16583.44 zł/m²;Poziom: 1;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 48,06 m²;Liczba pokoi: 3 pokoje
Warsaw;674 000 zł;Prywatne;Cena za m²: 14977.78 zł/m²;Poziom: Powyżej 10;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 45 m²;Liczba pokoi: 2 pokoje
Warsaw;899 000 zł;Prywatne;Cena za m²: 12083.33 zł/m²;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 74,40 m²;Liczba pokoi: 3 pokoje
Warsaw;649 000 zł;Prywatne;Cena za m²: 11286.96 zł/m²;Poziom: 6;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 57,50 m²;Liczba pokoi: 3 pokoje
Warsaw;599 000 zł;Firmowe;Cena za m²: 9215.38 zł/m²;Poziom: Parter;Umeblowane: Nie;Rynek: Pierwotny;Rodzaj zabudowy: Pozostałe;Powierzchnia: 65 m²;Liczba pokoi: 3 pokoje
Warsaw;439 000 zł;Prywatne;Cena za m²: 10209.3 zł/m²;Poziom: Parter;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 43 m²;Liczba pokoi: 2 pokoje
Warsaw;1 710 000 zł;Firmowe;Cena za m²: 20602.41 zł/m²;Poziom: 4;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 83 m²;Liczba pokoi: 3 pokoje
Warsaw;360 000 zł;Prywatne;Cena za m²: 9000 zł/m²;Poziom: 1;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 40 m²;Liczba pokoi: 2 pokoje
Warsaw;569 000 zł;Firmowe;Cena za m²: 10076.15 zł/m²;Poziom: Parter;Umeblowane: Nie;Rynek: Pierwotny;Rodzaj zabudowy: Pozostałe;Powierzchnia: 56,47 m²;Liczba pokoi: 3 pokoje
Warsaw;676 000 zł;Firmowe;Cena za m²: 11457.63 zł/m²;Poziom: 4;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 59 m²;Liczba pokoi: 2 pokoje
Warsaw;310 000 zł;Firmowe;Cena za m²: 8611.11 zł/m²;Poziom: 2;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 36 m²;Liczba pokoi: 1 pokój
Warsaw;795 400 zł;Firmowe;Cena za m²: 9142.53 zł/m²;Poziom: 1;Umeblowane: Nie;Rynek: Pierwotny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 87 m²;Liczba pokoi: 4 i więcej
Warsaw;1 341 128 zł;Prywatne;Cena za m²: 15594.51 zł/m²;Poziom: 1;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 86 m²;Liczba pokoi: 4 i więcej
Warsaw;499 000 zł;Prywatne;Cena za m²: 16096.77 zł/m²;Poziom: 2;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Kamienica;Powierzchnia: 31 m²;Liczba pokoi: 2 pokoje
Warsaw;892 500 zł;Prywatne;Cena za m²: 11900 zł/m²;Poziom: 4;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 75 m²;Liczba pokoi: 3 pokoje
Warsaw;558 000 zł;Prywatne;Cena za m²: 15500 zł/m²;Poziom: 2;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Kamienica;Powierzchnia: 36 m²;Liczba pokoi: 2 pokoje
Warsaw;1 604 860 zł;Firmowe;Cena za m²: 14500 zł/m²;Poziom: 3;Umeblowane: Nie;Rynek: Pierwotny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 110,68 m²;Liczba pokoi: 4 i więcej
Warsaw;595 000 zł;Prywatne;Cena za m²: 11805.56 zł/m²;Poziom: 3;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 50,40 m²;Liczba pokoi: 2 pokoje
Warsaw;555 000 zł;Prywatne;Cena za m²: 9875.44 zł/m²;Poziom: 4;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 56,20 m²;Liczba pokoi: 3 pokoje
Warsaw;599 000 zł;Firmowe;Cena za m²: 13460.67 zł/m²;Poziom: 4;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 44,50 m²;Liczba pokoi: 2 pokoje
Warsaw;279 000 zł;Prywatne;Cena za m²: 9082.03 zł/m²;Poziom: Parter;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Kamienica;Powierzchnia: 30,72 m²;Liczba pokoi: 1 pokój
Warsaw;849 000 zł;Prywatne;Cena za m²: 16679.76 zł/m²;Poziom: 4;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Kamienica;Powierzchnia: 50,90 m²;Liczba pokoi: 2 pokoje
Warsaw;540 000 zł;Prywatne;Cena za m²: 16875 zł/m²;Poziom: 1;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 32 m²;Liczba pokoi: 1 pokój
Warsaw;659 000 zł;Firmowe;Cena za m²: 13448.98 zł/m²;Poziom: 4;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 49 m²;Liczba pokoi: 3 pokoje
Warsaw;588 000 zł;Prywatne;Cena za m²: 16333.33 zł/m²;Poziom: 9;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 36 m²;Liczba pokoi: 1 pokój
Warsaw;520 000 zł;Firmowe;Cena za m²: 13684.21 zł/m²;Poziom: 3;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 38 m²;Liczba pokoi: 2 pokoje
Warsaw;470 000 zł;Prywatne;Cena za m²: 17407.41 zł/m²;Poziom: 6;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 27 m²;Liczba pokoi: 1 pokój
Warsaw;555 000 zł;Prywatne;Cena za m²: 15000 zł/m²;Poziom: 7;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 37 m²;Liczba pokoi: 2 pokoje
Warsaw;659 000 zł;Prywatne;Cena za m²: 11001.67 zł/m²;Poziom: Parter;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 59,90 m²;Liczba pokoi: 2 pokoje
Warsaw;499 000 zł;Prywatne;Cena za m²: 11880.95 zł/m²;Poziom: 5;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 42 m²;Liczba pokoi: 2 pokoje
Warsaw;380 000 zł;Firmowe;Cena za m²: 15139.44 zł/m²;Poziom: 2;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 25,10 m²;Liczba pokoi: 1 pokój
Warsaw;550 000 zł;Prywatne;Cena za m²: 11387.16 zł/m²;Poziom: 5;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 48,30 m²;Liczba pokoi: 2 pokoje
Warsaw;569 000 zł;Firmowe;Cena za m²: 10076.15 zł/m²;Poziom: Parter;Umeblowane: Nie;Rynek: Pierwotny;Rodzaj zabudowy: Pozostałe;Powierzchnia: 56,47 m²;Liczba pokoi: 3 pokoje
Warsaw;822 000 zł;Firmowe;Cena za m²: 14704.83 zł/m²;Poziom: 4;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Apartamentowiec;Powierzchnia: 55,90 m²;Liczba pokoi: 2 pokoje
Warsaw;640 000 zł;Firmowe;Cena za m²: 10223.64 zł/m²;Poziom: 3;Umeblowane: Nie;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 62,60 m²;Liczba pokoi: 3 pokoje
Warsaw;646 000 zł;Prywatne;Cena za m²: 11215.28 zł/m²;Umeblowane: Tak;Rynek: Wtórny;Rodzaj zabudowy: Blok;Powierzchnia: 57,60 m²;Liczba pokoi: 2 pokoje
